age mass fe/h mg/fe si/fe
0.5117174429724598 0.775 0.1786448844537216 -0.2943903774161012 -0.034902004744049475
8.139999999999999 0.5 -0.6835539458650188 0.028714764535425492 0.32462780238197353
7.97199286319641 0.6 -0.5415814391809634 0.005412390595786198 0.294885589579822
9.90432755071857 0.775 -0.6591668453037248 0.08484874019308598 0.32547332573939536
2.65502836414155 0.825 -0.021368994460348064 -0.24437838327017528 -0.020718056368148247
5.792436046726279 0.55 -0.23596707516740562 -0.1987824103855328 0.0026749376567654568
7.510690773140328 0.65 -0.3548129169883708 -0.03668115984697409 0.19439656719214918
2.4947978350882827 1.0 0.017307614627051528 -0.23653935009923105 0.002018809472677543
7.057920399891564 0.775 -0.600604852369083 0.004646065863268215 0.30075668023720803
8.427035051866177 0.675 0.10563017033777522 -0.2908718104851754 0.01115409307887321
10.1 0.6 -0.9795916935580787 0.05342721108541494 0.4423499588477856
6.599252924490856 0.575 -0.20914543728872823 -0.23854967521044487 0.03463067583366293
2.080636817265549 0.95 -0.042594574051824485 -0.23906689071457535 -0.0027798425036741
11.016777636745628 0.775 0.11384414614179125 -0.2661771961150286 0.026485405847416883
11.52 0.65 -0.7743555131018939 0.0385117673949247 0.39080027779299814
5.80678120190662 0.575 -0.4241225731942746 -0.11807631361107565 0.2285308326876373
7.387268361389487 0.575 0.2903872065457244 -0.29208046002644966 -0.070126382614449
3.556715688545187 0.625 -0.17056851142192356 -0.29017844735811266 -0.02040849151706439
1.4722497173885942 0.825 0.14157210192503972 -0.2157438010848622 -0.06315676559358308
5.043228266618473 0.6 0.2638970363566132 -0.3024620585243068 -0.05717316340106167
7.604671791737239 0.525 -0.689967366301006 0.0532192888828047 0.311305126955953
10.82 0.5 -0.8586017698244762 0.0072926014120053215 0.3731071075838721
4.274965440797459 0.5 0.31266689221901406 -0.3002445959493976 -0.08490161309884778
0.6942864008357316 1.025 0.1831320947925262 -0.24191566300275752 -0.028392193423332875
11.28 0.5 -0.7692741968668073 0.07339319762973612 0.3723305832832738
8.425759147112846 0.775 -0.3014516741906211 -0.15974972692001216 0.13224054644010608
9.139999999999999 0.7 -0.9703699204373966 0.11117814794093153 0.3932690563143683
8.321729669403716 0.9 -0.10766931253348953 -0.23056768129262423 0.029569962353551343
2.0361778896761416 0.5 -0.3033029053355245 -0.1620716598566966 0.05477719252777323
4.836201631451403 0.75 0.17522851854080515 -0.2941476299160695 0.024639435419481832
8.28 0.875 -0.8849956880771875 0.08005124710441146 0.39628230686212995
4.067880268556418 0.65 -0.1616108134421412 -0.19302177234241352 0.013022473387321695
1.4404505530493568 0.575 0.14480507690294897 -0.20788789905246233 0.015144498657488348
3.6222754069359415 0.575 0.07378314473180422 -0.2482989027363562 0.03736278975191696
4.873417761811023 0.9 -0.2466209549350582 -0.23347072638129432 0.07917681245312784
9.253197530835463 0.775 -0.11782012132311802 -0.2601192609423913 -0.06372993594854284
3.735681714146859 0.75 -0.30507480685518423 -0.2235149950842615 0.05417700863957348
5.5790378950458 0.575 0.3601249922130165 -0.3080543441954492 -0.06831409190417732
8.342307493493307 0.55 -0.030763258673263457 -0.2367111341886187 0.04375612443438503
11.2 0.625 -0.6074273830386476 -0.019704761483949167 0.27202936496169244
9.675798444807924 0.65 -0.24808668668868236 -0.24924721830789828 0.032262247703731484
8.52 0.675 -0.3726334085820285 -0.07026064479898564 0.2074307966387
13.0 0.55 -1.446567472245864 0.15078762700093398 0.5568799551684034
12.299999999999999 0.55 -0.5301962815712844 -0.02291577298279752 0.29749870552935764
7.02 0.5 0.050770566133007025 -0.2387517723741124 0.0018073208668813422
9.848951747603387 0.525 0.22497340716874697 -0.28996011819780093 -0.07121082291962771
8.2 0.575 -0.725548174357844 -0.02334043274082931 0.3118568427949874
4.946576312474826 0.55 -0.30358589935176383 -0.2555581390052546 0.08125830795862579
12.579999999999998 0.8500000000000001 -0.32877686186268806 -0.017079566080810044 0.21767094033272544
6.405059981653615 0.825 -0.07843854246537306 -0.275210652961369 0.0003248961448130139
5.317319513610385 0.8500000000000001 -0.2012978923770246 -0.2759830370634876 0.014463068868345965
13.6 0.5 -0.5890604019768523 0.019679101210847212 0.3231437676035513
10.84 0.8 -0.5054513693617647 -0.04116924511126878 0.24498935516668113
12.26 0.725 -0.7556564297513915 0.020134362272700154 0.3224286152015224
8.554163720040194 0.625 -0.7319795775644696 0.0708337109924502 0.3220122017493764
7.198548260272755 0.9750000000000001 -0.45225560520469066 -0.023848630098984074 0.24094632447870834
2.8104363884712793 0.725 -0.0025370526437636168 -0.21210703553327556 -0.006011270677127586
3.1172650790164074 0.75 0.0038654767690454546 -0.2274551266207148 0.07317274649715678
0.5933581861221663 0.675 0.19679455832508708 -0.2599113398318716 -0.014238310467692129
8.249727841208237 0.675 -0.12000089622263121 -0.17396587408293313 0.019474915705306163
1.431430304755843 0.8 0.15515091493096078 -0.24274463225190798 -0.056301180683080924
6.359999999999999 0.575 -0.6574431463278853 0.0027280663539869764 0.2858471323819853
5.403914362058818 0.875 -0.2884340722630838 -0.19273876232638126 0.03781667042912294
8.2037941342178 0.5 -0.45658725401945266 -0.038075921710358396 0.29573593949475047
5.539999999999999 0.675 -0.5017539547903439 -0.10363799417791232 0.254038545132724
2.1987542737292847 0.7 0.1518483007242096 -0.27931101093981825 0.008659197714307364
6.604566761866554 0.825 0.15037115524952369 -0.24165891764756298 -0.029712628929248603
6.9113234279973925 0.575 -0.18744518725713127 -0.11983007272229183 0.13021413416096841
2.9487691151591826 0.7 -0.01565618015241857 -0.20083672760225582 0.0005077273958329562
3.8746052129489006 0.825 -0.16231481369497536 -0.2365388741576947 0.03886481117649578
8.799999999999999 0.875 -0.7138374033088164 0.05479947727557092 0.33509307374166686
7.0994650947788 0.65 0.30127189471419075 -0.3726179862193055 -0.0694125214428387
11.779073918334364 0.725 -1.6927489231030024 0.152923159225641 0.491661953870801
0.5493905303236022 0.75 0.17597228290327688 -0.21539182883461047 -0.0022552121210814985
10.299999999999999 0.575 -0.618463880646446 0.0015537011979907603 0.27869950290085355
8.379999999999999 0.95 -0.4500431024782262 -0.02299770169132634 0.2552122339772697
12.2 0.525 -0.8872348851318558 0.10871780534127215 0.39323801420365356
13.196507587036745 0.65 -0.5229906265543338 -0.02218845723335045 0.27752323887776875
7.759999999999999 0.5 -0.623478030255276 -0.04532528139475165 0.2839153118529209
5.9399999999999995 0.675 -0.3666903819943927 -0.12330148777986547 0.062262266875237074
7.305551593582842 0.725 -0.5351550850481109 0.003126301444708185 0.25734386926056313
7.27342482344713 0.8500000000000001 -0.26475824787681884 -0.2390722448326391 0.11801402489357356
10.899999999999999 0.9 -0.5859680378494703 0.00279336256475722 0.34761792347967707
8.94 0.5 -1.0145042554905743 0.0846541591086368 0.4144622057293883
7.4505019571376465 0.675 -0.9879781371060167 0.10087425171918223 0.4253509694965136
9.397213536925031 0.9750000000000001 0.0191524259871357 -0.25924016132895217 -0.0010700065728702773
3.116241681868322 0.9750000000000001 -0.0007348906991496637 -0.30274219641774014 -0.019330323348790972
1.2672421547016781 0.575 0.13279132540610755 -0.2638068380957048 -0.06975896275631352
12.459999999999999 0.5 -0.4802313179509052 -0.022703491244046643 0.26894020027075943
10.29076361672579 0.525 -1.1763312147965777 0.0879955009019089 0.4386566460499549
4.435250950427763 0.9 -0.28121362881803524 -0.19119409958857345 -0.003480126066098141
13.198591826645712 0.55 -0.7601052478529682 0.04036851516145713 0.3622032240568069
8.114265128202772 0.525 -0.3015082169397857 -0.14456509562037814 0.06834048875363931
7.279999999999999 0.925 -0.9940005236294865 0.1494926076274141 0.3521880605853237
6.239446983505147 0.55 -0.04890492671623365 -0.25575090662232314 0.014182162457844563
4.113721611593086 0.525 -0.10992446438543518 -0.19602616901297784 0.02883489531910623
10.28891221237135 0.55 -0.14919524821772281 -0.16856524349298468 0.02902661661082125
6.15530308330323 0.75 -0.7888821836742714 0.09507108174165664 0.40523702849739784
8.98015173657885 0.55 0.12467407366528904 -0.2867550220948492 -0.033651833468569835
6.865305633584926 0.825 -0.3097153368922827 -0.16792075371032225 0.038422956799780285
2.1963365251906954 0.625 0.017850018348161526 -0.234650410053648 -0.011678579960049253
12.397419899063403 1.0 -0.859382333257705 0.08302110092204532 0.3461288326000075
8.18 0.9750000000000001 0.09752319668961111 -0.3171831300456978 0.008592910794726585
12.52 0.825 -0.5182091055942226 -0.009596731267544775 0.2701856697613694
12.12 0.675 -0.17385857730173537 -0.2043464428776383 0.13936114537741168
1.6212714796304193 0.525 -0.010509879688533584 -0.22527280036310712 0.051697313438376274
9.762554484276178 0.9 -0.331311349157159 -0.1507419098398723 0.12242376757354395
9.014754299448425 0.5 0.2648886464568675 -0.3086637821352205 -0.01376807195662413
10.440885415347937 0.825 -0.9654079870344237 0.08762334047754039 0.4112689721665667
3.359385375675539 0.9 -0.30606463876056267 -0.16522988715800638 0.05161074804902807
2.6081309432127284 1.0 -0.32968754479622897 -0.15087707398694408 0.0933672857798176
4.880434913836689 0.6 -0.008120729136462328 -0.2409401468911278 -0.03558953977486862
12.556425248459789 0.675 -0.05080280179806067 -0.2247871783289244 0.033643425020486395
1.3192346491675095 0.9 0.13455188556860914 -0.3183491163534965 0.009650746449277357
5.840413917053488 0.55 -0.30847330353942837 -0.17628694616588045 0.03254216526403612
9.770631639649103 0.8500000000000001 -0.19381478749591635 -0.14913372848874834 0.05667123669224251
9.714421935903017 0.75 -0.49858363959031543 -0.024579243729792002 0.26471263568269704
2.0874236137713553 0.55 0.12086580591956993 -0.21182724166024436 0.02617675996718316
5.168504203971066 0.7 -0.2972159788467855 -0.04992150700596268 0.17056057258613275
1.8660646604276816 0.5 0.07656601971372605 -0.18378085304279243 -0.0005436517195408132
11.843683101533902 0.575 0.1378912912844637 -0.3061664197395124 0.015280726945628022
9.739999999999998 0.525 -0.4266389220349689 -0.02690438208930282 0.23757459793387173
11.219987812837195 0.825 0.3310350145709007 -0.34153492435943894 0.008771712539016423
11.587372388618896 0.675 -0.5877744910943759 0.05804106906000361 0.3068674218507695
6.423909517373555 0.825 -0.14938391526603248 -0.18082816668140173 0.07787018986032387
6.279999999999999 0.7 -1.271726761648955 0.06101092122846204 0.490753357768471
2.679973256402534 0.8 -0.32998134556345604 -0.21990558495393903 0.09258805936471251
7.999999999999999 0.825 -0.4760118788455339 -0.0345737511606027 0.2580718111736607
9.422120614437981 0.75 -0.6388746028337461 0.049693007332833494 0.33638268482038397
7.417297670301315 0.6 -0.9244442210081062 0.13120874545141892 0.4076480236325833
10.356729054434071 0.875 -0.7791018824993959 0.0879550025275323 0.35457859251613144
1.0364652125071412 0.75 0.16213425026649225 -0.2508281378978182 -0.05201307167930368
8.708554483877242 0.5 -0.5298641826174113 -0.09657613104827117 0.26350949805222423
7.44156415854046 0.65 -0.08058899579579094 -0.10615889406471633 0.11082793976802223
11.16 0.725 -0.9049586685498412 0.02730516153822094 0.4098085235060253
6.503299650286493 0.525 -0.33610824468986067 -0.24358921310388096 0.03703146253658618
0.45163364759176655 0.9750000000000001 0.18808178301433284 -0.2646188941700644 0.038856857990605974
3.613580035071592 1.0 0.018261179098683626 -0.24806941369392746 0.02552604143365021
12.899999999999999 0.675 -0.284422575784978 -0.1060180908859901 0.23349932049535865
12.459999999999999 0.675 -0.731283489984799 0.0772243167788374 0.35095390833207457
8.22470104948288 0.525 -0.22755701894681316 -0.2204236592543135 0.05428352508946249
9.317893525642848 0.625 -0.45605374381968483 -0.07440588582630975 0.2187665800885548
11.68 0.55 -0.4509093400523316 -0.07498334206897975 0.2722601537083166
9.354143640104558 0.65 -0.6711830551525991 0.008717724284944026 0.3151283076727837
4.65095555021706 0.7 -0.2764532981016997 -0.18769294230037106 0.07109938786777677
1.7949578899371772 0.8500000000000001 0.09759099210065295 -0.21789496505594405 -0.03770545594597803
2.601696838587348 0.65 -0.008116419924171031 -0.2508964232815205 -0.03207273897069245
10.03188673117235 0.95 -0.48505027768973147 -0.021602709185852376 0.2941863163361831
3.7979030468341306 0.525 0.009376632154776625 -0.210042727055438 0.03458464820855988
13.61757787333516 0.575 -0.7519278561235386 0.021793340951776166 0.36972084567878744
11.68 0.95 -0.533791041642029 -0.06259685926282152 0.28651066635010564
12.5013273625181 0.825 -0.6348495588664134 0.04691166034161931 0.273825419756146
9.965664145106677 0.5 -0.6199505561091871 0.017054774961148583 0.2957292301965248
3.7613379520807633 0.9 0.010799734991993798 -0.3302384201803048 -0.10799315521768507
3.0730619129521966 0.75 -0.10177097189942134 -0.30008414768366454 -0.03441988864538685
0.997639591884863 0.725 0.21657119474447484 -0.24927275147139347 -0.02982261057061627
4.984556577341349 0.5 -0.1377008137594587 -0.17136210936331048 0.0578191696987324
6.8999999999999995 0.575 -0.5238127685404698 -0.03360927233314367 0.26008498242244155
0.34134424526823104 0.8500000000000001 0.20290841933347797 -0.26061973981679815 -0.017409300094875606
10.893398801185018 0.5 -0.9979533129115145 0.10637278162591053 0.3854113415946503
5.872297972561496 0.55 0.06413960019474414 -0.24576799066293767 -0.002707489429938454
1.227070569457856 0.575 -0.28528662406506505 -0.18173717195617267 0.06374197658948062
11.32265199311934 0.775 -0.7484608412936744 0.06206079315362793 0.3559030923645363
2.4630338024279106 0.9750000000000001 0.12292573634777469 -0.2398225885101474 0.008624042986979094
6.368212792498023 1.0 0.18816187483900754 -0.2937531285623631 -0.009761503751509758
0.9985712600958502 0.775 0.07476906661878577 -0.21800743160401304 0.028085256224700126
9.18 0.675 -0.6932748997326094 0.03223954341206345 0.3589827775517719
5.722985287610764 0.525 -0.32385659594666466 -0.2175692288011494 0.028789490726064786
12.6 0.5 -0.5266219632771411 0.00886396773425846 0.30055737680800637
8.28 0.95 0.27175480977776406 -0.2594618336887143 -0.016602260746356724
3.0438332030265496 0.675 -0.28801308457987795 -0.1581886115392461 0.05680016756899792
1.272796067381708 0.9 0.06305353426726878 -0.23494203596671032 0.03967813410016488
10.290599090749476 0.8 -0.4870541501337635 -0.0076539059134483785 0.2642030605589501
5.062149895434863 0.775 -0.26134512199918497 -0.22183765559296792 0.08972852560032776
7.959999999999999 0.525 -1.2912197663260638 0.09032519677386516 0.4832965464727891
1.7832167849225264 0.5 -0.015750217847348064 -0.2294042435795807 -0.023535073398693547
4.440865906753337 0.9750000000000001 -0.32497524020238766 -0.16753021759438247 0.04296169199444036
4.473955386621942 0.525 -0.2577070103519966 -0.23405107596016028 -0.0059559402941531635
12.340294440881543 0.5 -1.039201373539831 0.08276028419819517 0.43301121214459753
3.025265864318113 0.6 -0.17752328018773508 -0.2657838706918525 0.0001976023536283053
4.997766633206352 0.6 -0.18904240336402378 -0.23749317703728223 0.04382745917499502
2.4073390423397365 0.7 -0.30342190522731877 -0.20388059213859538 0.1047409001344253
9.065727701496465 0.75 -0.03284454856671253 -0.22234379777963045 0.053856631921300226
4.108137795487343 0.675 -0.11083158376055752 -0.1895134909008184 0.06725656397135381
11.1 0.525 -1.1635853066151849 0.07555449387181087 0.40943318777541826
6.845355149573224 0.65 0.2533368801536959 -0.2729013471791389 -0.08926392523755616
7.258770429032781 0.625 0.09965042385262735 -0.2492093009251377 -0.0390330511599787
6.9399999999999995 0.7 -0.8961961963845001 0.030883030384738053 0.4138304549777611
8.459999999999999 0.9 0.0815271029002376 -0.2798907274538466 -0.011078739491419892
11.934367087260183 0.525 -0.5430843401710536 -0.005305904906736087 0.2569553753278476
4.511576077700816 0.725 -0.18660980291064494 -0.2754059482980327 0.006085164619719764
6.785792672074795 0.675 0.26636151030930705 -0.3090240658599204 -0.053789200433608034
7.04577864285898 0.6 -0.11052883046369967 -0.16660390637169264 0.10022334040959313
8.178953989823407 0.525 -0.7128312334264415 0.019186794777721946 0.35547107111714954
0.854255113522976 0.9 0.15714816056074665 -0.27758311292315346 0.018036377835387023
6.761123013240538 1.0 -0.3313417344527242 -0.20769895865084206 0.06145894338105719
0.4369624274763262 0.625 0.2691269105006865 -0.2820739011907013 0.036454030173262
12.76 0.525 -0.7151194919290749 0.04217474596902008 0.38619739311594153
4.816967477491368 0.5 -0.1820628916420447 -0.19141124482255503 0.012526883826122694
4.680956894109973 0.65 -0.041075909544554604 -0.2920571310474532 -0.11125919722640543
12.581377603865397 0.875 0.07300931609136699 -0.26187549378560593 0.07932546586049494
9.2 0.65 -1.6061109499155264 0.09312778435600622 0.46945416002031337
1.124829736007272 0.8 0.11402752948499446 -0.26184733479539835 -0.026612922688597843
1.536897397287148 0.65 0.171170052726183 -0.2765629205099509 0.008103557586347062
2.104507837907648 0.5 -0.1539656853387868 -0.21314788970540133 0.020263285481025222
1.25585660502238 0.6 -0.07492903971492496 -0.24549950096842146 0.010119864472912073
2.014297959257995 0.6 0.144791746200733 -0.2787879510431237 -0.025378008143801322
13.005571653534018 0.6 -0.5496423400176932 -0.03310547813157151 0.2796937665348023
12.44 0.6 -1.3706083826729263 0.13052113670424212 0.5371095434234979
4.487990116476975 0.8 -0.047106385863718146 -0.1780334276627765 0.06741104687858042
9.899999999999999 0.525 -0.6635155672691717 0.03967451592463481 0.27323122625028334
11.672292816537498 0.6 -0.26323153289718476 -0.20493434734520546 0.05873725752093724
5.859999999999999 0.55 -0.27026351759135114 -0.21797584212478244 0.029307822804715524
1.0916149716672066 0.6 0.13017073601022003 -0.2146471335597616 -0.03182678902936779
2.549612007020975 0.55 -0.07381846047214091 -0.2229477937627264 0.04580571035226715
13.319999999999999 0.825 -0.46177434352052976 -0.005019542248626843 0.22012396013560862
0.7952737234244107 0.825 0.1625865313655275 -0.24417200173442874 -0.013721461628118178
13.143044941890171 0.525 -0.8896925584310502 0.03953798569090836 0.3808422121261319
0.9813933859745011 0.6 0.06756792279177351 -0.2657888242873606 0.03542438301943805
8.579999999999998 0.675 -0.5253412172144063 -0.002441914658303398 0.33166387357430316
10.459999999999999 0.9750000000000001 -1.1717591714140485 0.09045378488945963 0.46230296651678415
10.5 0.525 -0.5894694708722987 0.04250520187654669 0.3082665036411464
6.773578190192274 0.775 -0.17053897035470253 -0.23378730033579775 0.04419080217955408
2.5153027259851486 0.725 0.10494762548461174 -0.2622574600299071 0.009326908954587133
0.5646507591688095 0.525 0.22824856040529995 -0.21053492464161194 0.014615026182471576
5.520303937834064 0.8500000000000001 -0.24948697709068735 -0.1990571385705807 -0.0028798032537445187
6.66585564749922 0.9750000000000001 0.37729150479781753 -0.3312720960743275 -0.04151587749173674
8.759999999999998 0.525 -0.3992720432640076 -0.047776871388969244 0.2952378801792858
9.123107461893985 0.575 -0.3472792882829979 -0.061241081512296354 0.20656215969837272
10.84 0.7 -0.12421650393504846 -0.09901878561750435 0.10512746998290974
10.869955168069598 0.8500000000000001 -0.5169479884913757 -0.008119864710352906 0.29902711429217904
8.09747574455557 1.0 -2.030120611678914 0.11195127877497042 0.5378337724932918
6.112732546170288 0.875 0.194917541166137 -0.3059593716557888 -0.04858765279132277
1.2189790020076023 0.5 0.11297272247345076 -0.25065879503377914 0.016724994550857103
7.877040269483951 0.75 -0.28084328416096693 -0.24072666977338272 0.00495728579511721
11.914911447006615 1.0 -0.6217720190344053 -0.0031064391273592784 0.2350462278440495
6.617510972894493 0.675 -0.17064031836589455 -0.2308274259733979 0.023142202774290903
6.974451801112624 0.675 -0.20280464117578256 -0.2889173266322331 0.02890665623486842
0.05826361426058382 0.7 0.22599289847892776 -0.26838205004360655 -0.010932262420240266
13.534510221635058 0.5 -0.5124153337929087 -0.028975483203768138 0.29232695087015464
13.135404260019715 0.6 -0.31997845626008103 -0.09347464446937077 0.15436248402839864
7.0722714123822845 0.55 -0.10603323802441599 -0.2185023926187605 0.02622491380757666
5.641506665106502 0.55 -0.1460426302616727 -0.23175831912232037 0.09241051554447557
4.556816219632757 0.525 -0.12370831140318558 -0.21196057194816292 -0.011313853375991369
8.771860862989536 0.525 0.26386141579872197 -0.34117347301776213 -0.02845866866691947
6.086102290306257 0.75 -0.28500168347208704 -0.1653905385009857 0.016630856761484975
8.833305389550468 0.7 -0.5468562514370986 0.006360264929386059 0.314327493102398
8.319458768987204 0.525 -0.6362021002310716 0.04967769739421251 0.3517045285147052
10.719999999999999 0.55 -0.5985059678182376 0.011849329471378067 0.3359583188412129
0.9672758340839777 0.625 0.19462844990337644 -0.25023288361327595 -0.054885665825530415
4.828643965032692 0.55 -0.3441512722708573 -0.1591843962630792 0.0770429072475865
2.627940101949534 0.5 0.024198124909351526 -0.21696460427026248 0.07581136331261869
12.514702858747254 0.55 -0.4958721494584378 -0.033473527948904166 0.2705767270709659
2.0930253672763737 0.75 -0.05258005376934681 -0.18944236929216196 0.05332392684482756
