age mass fe/h mg/fe si/fe
11.593848068430335 0.575 -0.13227344143444328 -0.16878737025738477 0.1355076849241561
12.2 0.775 -1.6172128657901494 0.2162007012592202 0.5237802927483178
6.651552248024007 0.9 -0.82349303378366 0.05854589247158377 0.36916316071107097
12.639999999999999 0.75 -1.0087340029627114 0.12979847642482045 0.4086628221174269
6.4982512515255655 0.575 -0.8831270538019996 0.05286657463188764 0.39689828921025866
7.310505579710738 0.7 -0.518320715336283 -0.0685011512056554 0.23241060462218116
12.579426995296087 0.775 -0.12145705537164776 -0.17894917257090814 0.13518327554516862
10.66 0.75 -0.5418891711204927 0.016508043724850083 0.2515394984352671
10.459999999999999 0.5 -0.49832833429670287 -0.02986289300316105 0.22527263942800094
4.073270635338062 0.775 -0.6922616257761849 0.03335352337208033 0.35141596239860023
5.592053046113367 0.6 0.44820534880785895 -0.3477322646337061 -0.06584873171831576
12.25028135057371 0.625 -1.003625162625499 0.12249405056219433 0.4010816826081582
8.28 0.95 -1.3089353421226648 0.173035051737861 0.45026608304124227
12.899999999999999 0.6 -0.5256106629713181 -0.04405851099998062 0.30659331544039103
8.639999999999999 0.55 -0.7072072498444455 0.027281333294285014 0.3561094697128561
6.113117026012583 0.575 -0.5439669574348449 -0.02374492316493409 0.2850532775222384
5.999999999999999 0.575 -1.7137606744764031 0.1184574725858628 0.5081322050781606
0.3413697420399726 0.575 0.5959654505808 -0.39398623645928926 -0.06672766148682284
5.381668852323257 0.675 0.30862122572066814 -0.31419768942592324 -0.06929065923744968
7.822693319430722 0.925 -0.511154162885025 -0.009449652751164364 0.2979153273057994
9.299999999999999 0.55 -0.9168403682844912 0.07527054828746338 0.41195066163813326
9.689276542668296 0.5 -1.5192648088410599 0.13475456205616193 0.5115746567645626
5.995137190670715 0.8 0.0010552181447361498 -0.28314821337954393 0.0949922033710582
1.062246977802517 0.675 0.5399386728873679 -0.43996496674214586 -0.11079061406153438
11.851030573113286 0.8 -0.48909458569630593 -0.035213130043982244 0.2545906770768834
11.628173278422775 0.725 0.13459513213254154 -0.29087131796355103 -0.038561634758845394
11.095898530269249 0.775 0.16815376900366924 -0.3010257260089953 -0.012428308463608219
2.485360049552208 0.575 0.5376528139575065 -0.31734537897326504 -0.07071101682508685
10.1583026277559 0.7 -0.07257646672971803 -0.23846681681124327 0.10787123971762407
10.56552625544125 0.5 -0.4668535487157217 -0.045422461923878804 0.2740749662293413
10.416350132596088 0.5 0.19472386519623716 -0.30208300294773943 -0.020104092151826708
12.173501537465526 0.775 -0.9793714744781655 0.08743278224969608 0.4225254666253761
9.512715567535517 0.6 -0.6122558548566525 0.06306206491366281 0.33281604336622905
9.365272598033501 0.6 -0.6921318209045242 0.021994050027265268 0.3275562680228393
11.734143192695168 0.7 -0.5514038643827096 0.02721373650023342 0.26299248010821413
7.8737905236531285 0.5 -0.3123256842986551 -0.014575966534104798 0.17517222405953095
4.788492593092891 0.75 0.37360573374306183 -0.28734353351143344 -0.08244708204616824
9.696013447549674 0.55 -0.5914846207705644 -0.07892338913635984 0.27634122346751855
5.651246485579819 0.825 -0.599517751443916 0.01764944157928493 0.33456311087383955
10.35417777589252 0.5 0.07524131087090524 -0.20986624628375122 0.0029054183868529662
11.169979263686024 0.7 -0.11415453226815683 -0.12590604278144718 0.13840406017347512
5.969074654318764 0.7 -0.2758836229733888 -0.07014265686947614 0.21541981703369648
13.29495343169925 0.825 -0.5871465690610385 0.06907700770611558 0.32493032232157393
9.7 0.65 0.3157071758284101 -0.3050880727507959 -0.09367443946937187
9.162385989193915 1.0 -0.18822349711315567 -0.1788708423675541 0.16181665330012798
9.671762808888037 0.6 -0.6116851889911775 0.019900126918278655 0.32619115276156607
9.76688099868741 0.8500000000000001 -0.72445818186759 0.054683493172681924 0.339627038264891
8.507986440167203 0.95 -0.8893776749039032 0.024496587110397296 0.37551313064445285
6.883111315861363 0.5 -0.5190313035313907 0.020730265222029705 0.2920886459352025
8.868384010167485 0.5 -0.047239069011476655 -0.16582337767787317 0.047963892743997365
9.607081847510496 0.675 -0.6230924816254558 -0.004061448306814191 0.35883082046678916
10.473679889495713 0.525 -0.5352601289265142 0.06269618725870539 0.26552371196256036
10.66 0.525 -0.979011466049955 0.09056025441394684 0.4008610141444837
0.4741957511541594 0.725 0.5382999680440855 -0.37148413229224464 -0.06938393567200118
9.041535691804583 0.9750000000000001 -0.49051939582102944 -0.024134337513025676 0.2829009138767517
6.672982131195877 0.55 -0.691483671358234 0.07120459851719438 0.3462774032313776
9.313913870863118 0.575 -0.5088340106778018 0.022105184582440332 0.30446366246650425
7.999999999999999 0.65 0.20674112935743671 -0.3445115790724438 -0.0013947492047462415
13.42 0.5 -0.3909150991423242 -0.059625856459658906 0.25623215272380995
0.33869810529298067 0.8500000000000001 0.5583320525846489 -0.3571022736893852 -0.11694536669330896
